algorithm,text_length,pattern_length,execution,matches,prep_time_ms,time_ms
Naive,10485762,5,7,327801,0,40
Naive,10485762,5,8,327801,0,41
Naive,10485762,5,9,327801,0,41
KMP,10485762,5,0,327801,0,69
KMP,10485762,5,1,327801,0,71
KMP,10485762,5,2,327801,0,70
KMP,10485762,5,3,327801,0,73
KMP,10485762,5,4,327801,0,72
KMP,10485762,5,5,327801,0,70
KMP,10485762,5,6,327801,0,69
KMP,10485762,5,7,327801,0,71
KMP,10485762,5,8,327801,0,73
KMP,10485762,5,9,327801,0,70
Horspool,10485762,5,0,327801,0,61
Horspool,10485762,5,1,327801,0,62
Horspool,10485762,5,2,327801,0,62
Horspool,10485762,5,3,327801,0,61
Horspool,10485762,5,4,327801,0,62
Horspool,10485762,5,5,327801,0,61
Horspool,10485762,5,6,327801,0,66
Horspool,10485762,5,7,327801,0,61
Horspool,10485762,5,8,327801,0,61
Horspool,10485762,5,9,327801,0,62
Shift-And,10485762,5,0,327801,0,17
Shift-And,10485762,5,1,327801,0,14
Shift-And,10485762,5,2,327801,0,12
Shift-And,10485762,5,3,327801,0,13
Shift-And,10485762,5,4,327801,0,14
Shift-And,10485762,5,5,327801,0,14
Shift-And,10485762,5,6,327801,0,13
Shift-And,10485762,5,7,327801,0,12
Shift-And,10485762,5,8,327801,0,12
Shift-And,10485762,5,9,327801,0,13
Weak Boyer Moore,10485762,5,0,327108,0,40
Weak Boyer Moore,10485762,5,1,327108,0,37
Weak Boyer Moore,10485762,5,2,327108,0,34
Weak Boyer Moore,10485762,5,3,327108,0,34
Weak Boyer Moore,10485762,5,4,327108,0,35
Weak Boyer Moore,10485762,5,5,327108,0,35
Weak Boyer Moore,10485762,5,6,327108,0,34
Weak Boyer Moore,10485762,5,7,327108,0,34
Weak Boyer Moore,10485762,5,8,327108,0,33
Weak Boyer Moore,10485762,5,9,327108,0,35
Weak Memorizing Boyer Moore,10485762,5,0,327108,0,38
Weak Memorizing Boyer Moore,10485762,5,1,327108,0,38
Weak Memorizing Boyer Moore,10485762,5,2,327108,0,37
Weak Memorizing Boyer Moore,10485762,5,3,327108,0,38
Weak Memorizing Boyer Moore,10485762,5,4,327108,0,38
Weak Memorizing Boyer Moore,10485762,5,5,327108,0,38
Weak Memorizing Boyer Moore,10485762,5,6,327108,0,37
Weak Memorizing Boyer Moore,10485762,5,7,327108,0,39
Weak Memorizing Boyer Moore,10485762,5,8,327108,0,37
Weak Memorizing Boyer Moore,10485762,5,9,327108,0,39
Weak Turbo Boyer Moore,10485762,5,0,327108,0,38
Weak Turbo Boyer Moore,10485762,5,1,327108,0,38
Weak Turbo Boyer Moore,10485762,5,2,327108,0,37
Weak Turbo Boyer Moore,10485762,5,3,327108,0,38
Weak Turbo Boyer Moore,10485762,5,4,327108,0,39
Weak Turbo Boyer Moore,10485762,5,5,327108,0,37
Weak Turbo Boyer Moore,10485762,5,6,327108,0,39
Weak Turbo Boyer Moore,10485762,5,7,327108,0,38
Weak Turbo Boyer Moore,10485762,5,8,327108,0,37
Weak Turbo Boyer Moore,10485762,5,9,327108,0,37
Naive,10485762,5,0,327108,0,41
Naive,10485762,5,1,327108,0,40
Naive,10485762,5,2,327108,0,42
Naive,10485762,5,3,327108,0,39
Naive,10485762,5,4,327108,0,40
Naive,10485762,5,5,327108,0,39
Naive,10485762,5,6,327108,0,41
Naive,10485762,5,7,327108,0,40
Naive,10485762,5,8,327108,0,39
Naive,10485762,5,9,327108,0,41
KMP,10485762,5,0,327108,0,69
KMP,10485762,5,1,327108,0,67
KMP,10485762,5,2,327108,0,69
KMP,10485762,5,3,327108,0,69
KMP,10485762,5,4,327108,0,71
KMP,10485762,5,5,327108,0,68
KMP,10485762,5,6,327108,0,67
KMP,10485762,5,7,327108,0,69
KMP,10485762,5,8,327108,0,68
KMP,10485762,5,9,327108,0,69
Horspool,10485762,5,0,327108,0,72
Horspool,10485762,5,1,327108,0,72
Horspool,10485762,5,2,327108,0,73
Horspool,10485762,5,3,327108,0,71
Horspool,10485762,5,4,327108,0,74
Horspool,10485762,5,5,327108,0,72
Horspool,10485762,5,6,327108,0,72
Horspool,10485762,5,7,327108,0,74
Horspool,10485762,5,8,327108,0,75
Horspool,10485762,5,9,327108,0,70
Shift-And,10485762,5,0,327108,0,14
Shift-And,10485762,5,1,327108,0,13
Shift-And,10485762,5,2,327108,0,12
Shift-And,10485762,5,3,327108,0,15
Shift-And,10485762,5,4,327108,0,14
Shift-And,10485762,5,5,327108,0,14
Shift-And,10485762,5,6,327108,0,12
Shift-And,10485762,5,7,327108,0,12
Shift-And,10485762,5,8,327108,0,13
Shift-And,10485762,5,9,327108,0,12
Weak Boyer Moore,10485762,5,0,327780,0,47
Weak Boyer Moore,10485762,5,1,327780,0,47
Weak Boyer Moore,10485762,5,2,327780,0,42
Weak Boyer Moore,10485762,5,3,327780,0,39
Weak Boyer Moore,10485762,5,4,327780,0,40
Weak Boyer Moore,10485762,5,5,327780,0,53
Weak Boyer Moore,10485762,5,6,327780,0,42
Weak Boyer Moore,10485762,5,7,327780,0,37
Weak Boyer Moore,10485762,5,8,327780,0,39
Weak Boyer Moore,10485762,5,9,327780,0,40
Weak Memorizing Boyer Moore,10485762,5,0,327780,0,46
Weak Memorizing Boyer Moore,10485762,5,1,327780,0,46
Weak Memorizing Boyer Moore,10485762,5,2,327780,0,48
Weak Memorizing Boyer Moore,10485762,5,3,327780,0,51
Weak Memorizing Boyer Moore,10485762,5,4,327780,0,46
Weak Memorizing Boyer Moore,10485762,5,5,327780,0,46
Weak Memorizing Boyer Moore,10485762,5,6,327780,0,48
Weak Memorizing Boyer Moore,10485762,5,7,327780,0,46
Weak Memorizing Boyer Moore,10485762,5,8,327780,0,45
Weak Memorizing Boyer Moore,10485762,5,9,327780,0,46
Weak Turbo Boyer Moore,10485762,5,0,327780,0,46
Weak Turbo Boyer Moore,10485762,5,1,327780,0,47
Weak Turbo Boyer Moore,10485762,5,2,327780,0,47
Weak Turbo Boyer Moore,10485762,5,3,327780,0,50
Weak Turbo Boyer Moore,10485762,5,4,327780,0,49
Weak Turbo Boyer Moore,10485762,5,5,327780,0,46
Weak Turbo Boyer Moore,10485762,5,6,327780,0,46
Weak Turbo Boyer Moore,10485762,5,7,327780,0,47
Weak Turbo Boyer Moore,10485762,5,8,327780,0,47
Weak Turbo Boyer Moore,10485762,5,9,327780,0,46
Naive,10485762,5,0,327780,0,41
Naive,10485762,5,1,327780,0,41
Naive,10485762,5,2,327780,0,41
Naive,10485762,5,3,327780,0,43
Naive,10485762,5,4,327780,0,42
Naive,10485762,5,5,327780,0,42
Naive,10485762,5,6,327780,0,43
Naive,10485762,5,7,327780,0,40
Naive,10485762,5,8,327780,0,39
Naive,10485762,5,9,327780,0,43
KMP,10485762,5,0,327780,0,68
KMP,10485762,5,1,327780,0,69
KMP,10485762,5,2,327780,0,69
KMP,10485762,5,3,327780,0,68
KMP,10485762,5,4,327780,0,69
KMP,10485762,5,5,327780,0,67
KMP,10485762,5,6,327780,0,70
KMP,10485762,5,7,327780,0,71
KMP,10485762,5,8,327780,0,67
KMP,10485762,5,9,327780,0,70
Horspool,10485762,5,0,327780,0,70
Horspool,10485762,5,1,327780,0,72
Horspool,10485762,5,2,327780,0,72
Horspool,10485762,5,3,327780,0,71
Horspool,10485762,5,4,327780,0,69
Horspool,10485762,5,5,327780,0,70
Horspool,10485762,5,6,327780,0,69
Horspool,10485762,5,7,327780,0,69
Horspool,10485762,5,8,327780,0,69
Horspool,10485762,5,9,327780,0,69
Shift-And,10485762,5,0,327780,0,14
Shift-And,10485762,5,1,327780,0,13
Shift-And,10485762,5,2,327780,0,12
Shift-And,10485762,5,3,327780,0,12
Shift-And,10485762,5,4,327780,0,12
Shift-And,10485762,5,5,327780,0,12
Shift-And,10485762,5,6,327780,0,13
Shift-And,10485762,5,7,327780,0,13
Shift-And,10485762,5,8,327780,0,14
Shift-And,10485762,5,9,327780,0,12
Weak Boyer Moore,10485762,5,0,327820,0,36
Weak Boyer Moore,10485762,5,1,327820,0,33
Weak Boyer Moore,10485762,5,2,327820,0,32
Weak Boyer Moore,10485762,5,3,327820,0,33
Weak Boyer Moore,10485762,5,4,327820,0,33
Weak Boyer Moore,10485762,5,5,327820,0,35
Weak Boyer Moore,10485762,5,6,327820,0,32
Weak Boyer Moore,10485762,5,7,327820,0,32
Weak Boyer Moore,10485762,5,8,327820,0,32
Weak Boyer Moore,10485762,5,9,327820,0,32
Weak Memorizing Boyer Moore,10485762,5,0,327820,0,35
Weak Memorizing Boyer Moore,10485762,5,1,327820,0,37
Weak Memorizing Boyer Moore,10485762,5,2,327820,0,36
Weak Memorizing Boyer Moore,10485762,5,3,327820,0,35
Weak Memorizing Boyer Moore,10485762,5,4,327820,0,36
Weak Memorizing Boyer Moore,10485762,5,5,327820,0,36
Weak Memorizing Boyer Moore,10485762,5,6,327820,0,36
Weak Memorizing Boyer Moore,10485762,5,7,327820,0,36
Weak Memorizing Boyer Moore,10485762,5,8,327820,0,35
Weak Memorizing Boyer Moore,10485762,5,9,327820,0,35
Weak Turbo Boyer Moore,10485762,5,0,327820,0,37
Weak Turbo Boyer Moore,10485762,5,1,327820,0,36
Weak Turbo Boyer Moore,10485762,5,2,327820,0,37
Weak Turbo Boyer Moore,10485762,5,3,327820,0,37
Weak Turbo Boyer Moore,10485762,5,4,327820,0,37
Weak Turbo Boyer Moore,10485762,5,5,327820,0,36
Weak Turbo Boyer Moore,10485762,5,6,327820,0,37
Weak Turbo Boyer Moore,10485762,5,7,327820,0,37
Weak Turbo Boyer Moore,10485762,5,8,327820,0,36
Weak Turbo Boyer Moore,10485762,5,9,327820,0,36
Naive,10485762,5,0,327820,0,41
Naive,10485762,5,1,327820,0,41
Naive,10485762,5,2,327820,0,40
Naive,10485762,5,3,327820,0,42
Naive,10485762,5,4,327820,0,42
Naive,10485762,5,5,327820,0,39
Naive,10485762,5,6,327820,0,40
Naive,10485762,5,7,327820,0,43
Naive,10485762,5,8,327820,0,40
Naive,10485762,5,9,327820,0,41
KMP,10485762,5,0,327820,0,68
KMP,10485762,5,1,327820,0,70
KMP,10485762,5,2,327820,0,68
KMP,10485762,5,3,327820,0,68
KMP,10485762,5,4,327820,0,67
KMP,10485762,5,5,327820,0,68
KMP,10485762,5,6,327820,0,68
KMP,10485762,5,7,327820,0,70
KMP,10485762,5,8,327820,0,70
KMP,10485762,5,9,327820,0,69
Horspool,10485762,5,0,327820,0,72
Horspool,10485762,5,1,327820,0,70
Horspool,10485762,5,2,327820,0,70
Horspool,10485762,5,3,327820,0,71
Horspool,10485762,5,4,327820,0,71
Horspool,10485762,5,5,327820,0,72
Horspool,10485762,5,6,327820,0,69
Horspool,10485762,5,7,327820,0,68
Horspool,10485762,5,8,327820,0,71
Horspool,10485762,5,9,327820,0,74
Shift-And,10485762,5,0,327820,0,13
Shift-And,10485762,5,1,327820,0,12
Shift-And,10485762,5,2,327820,0,13
Shift-And,10485762,5,3,327820,0,13
Shift-And,10485762,5,4,327820,0,13
Shift-And,10485762,5,5,327820,0,13
Shift-And,10485762,5,6,327820,0,12
Shift-And,10485762,5,7,327820,0,12
Shift-And,10485762,5,8,327820,0,13
Shift-And,10485762,5,9,327820,0,12
Weak Boyer Moore,10485762,5,0,327568,0,40
Weak Boyer Moore,10485762,5,1,327568,0,38
Weak Boyer Moore,10485762,5,2,327568,0,35
Weak Boyer Moore,10485762,5,3,327568,0,36
Weak Boyer Moore,10485762,5,4,327568,0,36
Weak Boyer Moore,10485762,5,5,327568,0,37
Weak Boyer Moore,10485762,5,6,327568,0,37
Weak Boyer Moore,10485762,5,7,327568,0,36
Weak Boyer Moore,10485762,5,8,327568,0,36
Weak Boyer Moore,10485762,5,9,327568,0,37
Weak Memorizing Boyer Moore,10485762,5,0,327568,0,43
Weak Memorizing Boyer Moore,10485762,5,1,327568,0,42
Weak Memorizing Boyer Moore,10485762,5,2,327568,0,42
Weak Memorizing Boyer Moore,10485762,5,3,327568,0,42
Weak Memorizing Boyer Moore,10485762,5,4,327568,0,41
Weak Memorizing Boyer Moore,10485762,5,5,327568,0,42
Weak Memorizing Boyer Moore,10485762,5,6,327568,0,41
Weak Memorizing Boyer Moore,10485762,5,7,327568,0,42
Weak Memorizing Boyer Moore,10485762,5,8,327568,0,43
Weak Memorizing Boyer Moore,10485762,5,9,327568,0,43
Weak Turbo Boyer Moore,10485762,5,0,327568,0,43
Weak Turbo Boyer Moore,10485762,5,1,327568,0,43
Weak Turbo Boyer Moore,10485762,5,2,327568,0,44
Weak Turbo Boyer Moore,10485762,5,3,327568,0,43
Weak Turbo Boyer Moore,10485762,5,4,327568,0,53
Weak Turbo Boyer Moore,10485762,5,5,327568,0,44
Weak Turbo Boyer Moore,10485762,5,6,327568,0,44
Weak Turbo Boyer Moore,10485762,5,7,327568,0,44
Weak Turbo Boyer Moore,10485762,5,8,327568,0,43
Weak Turbo Boyer Moore,10485762,5,9,327568,0,44
Naive,10485762,5,0,327568,0,40
Naive,10485762,5,1,327568,0,41
Naive,10485762,5,2,327568,0,40
Naive,10485762,5,3,327568,0,48
Naive,10485762,5,4,327568,0,41
Naive,10485762,5,5,327568,0,39
Naive,10485762,5,6,327568,0,42
Naive,10485762,5,7,327568,0,41
Naive,10485762,5,8,327568,0,39
Naive,10485762,5,9,327568,0,40
KMP,10485762,5,0,327568,0,69
KMP,10485762,5,1,327568,0,70
KMP,10485762,5,2,327568,0,68
KMP,10485762,5,3,327568,0,69
KMP,10485762,5,4,327568,0,69
KMP,10485762,5,5,327568,0,71
KMP,10485762,5,6,327568,0,69
KMP,10485762,5,7,327568,0,69
KMP,10485762,5,8,327568,0,68
KMP,10485762,5,9,327568,0,71
Horspool,10485762,5,0,327568,0,77
Horspool,10485762,5,1,327568,0,77
Horspool,10485762,5,2,327568,0,80
Horspool,10485762,5,3,327568,0,78
Horspool,10485762,5,4,327568,0,82
Horspool,10485762,5,5,327568,0,71
Horspool,10485762,5,6,327568,0,72
Horspool,10485762,5,7,327568,0,76
Horspool,10485762,5,8,327568,0,71
Horspool,10485762,5,9,327568,0,73
Shift-And,10485762,5,0,327568,0,14
Shift-And,10485762,5,1,327568,0,13
Shift-And,10485762,5,2,327568,0,13
Shift-And,10485762,5,3,327568,0,13
Shift-And,10485762,5,4,327568,0,12
Shift-And,10485762,5,5,327568,0,13
Shift-And,10485762,5,6,327568,0,13
Shift-And,10485762,5,7,327568,0,13
Shift-And,10485762,5,8,327568,0,13
Shift-And,10485762,5,9,327568,0,12
Weak Boyer Moore,10485762,5,0,328216,0,32
Weak Boyer Moore,10485762,5,1,328216,0,32
Weak Boyer Moore,10485762,5,2,328216,0,30
Weak Boyer Moore,10485762,5,3,328216,0,29
Weak Boyer Moore,10485762,5,4,328216,0,29
Weak Boyer Moore,10485762,5,5,328216,0,29
Weak Boyer Moore,10485762,5,6,328216,0,30
Weak Boyer Moore,10485762,5,7,328216,0,30
Weak Boyer Moore,10485762,5,8,328216,0,30
Weak Boyer Moore,10485762,5,9,328216,0,30
Weak Memorizing Boyer Moore,10485762,5,0,328216,0,32
Weak Memorizing Boyer Moore,10485762,5,1,328216,0,33
Weak Memorizing Boyer Moore,10485762,5,2,328216,0,32
Weak Memorizing Boyer Moore,10485762,5,3,328216,0,32
Weak Memorizing Boyer Moore,10485762,5,4,328216,0,32
Weak Memorizing Boyer Moore,10485762,5,5,328216,0,31
Weak Memorizing Boyer Moore,10485762,5,6,328216,0,31
Weak Memorizing Boyer Moore,10485762,5,7,328216,0,33
Weak Memorizing Boyer Moore,10485762,5,8,328216,0,32
Weak Memorizing Boyer Moore,10485762,5,9,328216,0,32
Weak Turbo Boyer Moore,10485762,5,0,328216,0,35
Weak Turbo Boyer Moore,10485762,5,1,328216,0,34
Weak Turbo Boyer Moore,10485762,5,2,328216,0,33
Weak Turbo Boyer Moore,10485762,5,3,328216,0,33
Weak Turbo Boyer Moore,10485762,5,4,328216,0,33
Weak Turbo Boyer Moore,10485762,5,5,328216,0,35
Weak Turbo Boyer Moore,10485762,5,6,328216,0,34
Weak Turbo Boyer Moore,10485762,5,7,328216,0,33
Weak Turbo Boyer Moore,10485762,5,8,328216,0,33
Weak Turbo Boyer Moore,10485762,5,9,328216,0,33
Naive,10485762,5,0,328216,0,42
Naive,10485762,5,1,328216,0,42
Naive,10485762,5,2,328216,0,41
Naive,10485762,5,3,328216,0,41
Naive,10485762,5,4,328216,0,40
Naive,10485762,5,5,328216,0,44
Naive,10485762,5,6,328216,0,46
Naive,10485762,5,7,328216,0,39
Naive,10485762,5,8,328216,0,43
Naive,10485762,5,9,328216,0,40
KMP,10485762,5,0,328216,0,70
KMP,10485762,5,1,328216,0,71
KMP,10485762,5,2,328216,0,71
KMP,10485762,5,3,328216,0,70
KMP,10485762,5,4,328216,0,73
KMP,10485762,5,5,328216,0,70
KMP,10485762,5,6,328216,0,71
KMP,10485762,5,7,328216,0,70
KMP,10485762,5,8,328216,0,69
KMP,10485762,5,9,328216,0,71
Horspool,10485762,5,0,328216,0,50
Horspool,10485762,5,1,328216,0,52
Horspool,10485762,5,2,328216,0,53
Horspool,10485762,5,3,328216,0,51
Horspool,10485762,5,4,328216,0,52
Horspool,10485762,5,5,328216,0,52
Horspool,10485762,5,6,328216,0,54
Horspool,10485762,5,7,328216,0,50
Horspool,10485762,5,8,328216,0,52
Horspool,10485762,5,9,328216,0,51
Shift-And,10485762,5,0,328216,0,15
Shift-And,10485762,5,1,328216,0,13
Shift-And,10485762,5,2,328216,0,12
Shift-And,10485762,5,3,328216,0,12
Shift-And,10485762,5,4,328216,0,13
Shift-And,10485762,5,5,328216,0,13
Shift-And,10485762,5,6,328216,0,13
Shift-And,10485762,5,7,328216,0,12
Shift-And,10485762,5,8,328216,0,12
Shift-And,10485762,5,9,328216,0,12
Weak Boyer Moore,10485762,5,0,328746,0,22
Weak Boyer Moore,10485762,5,1,328746,0,27
Weak Boyer Moore,10485762,5,2,328746,0,22
Weak Boyer Moore,10485762,5,3,328746,0,23
Weak Boyer Moore,10485762,5,4,328746,0,22
Weak Boyer Moore,10485762,5,5,328746,0,22
Weak Boyer Moore,10485762,5,6,328746,0,22
Weak Boyer Moore,10485762,5,7,328746,0,22
Weak Boyer Moore,10485762,5,8,328746,0,22
Weak Boyer Moore,10485762,5,9,328746,0,22
Weak Memorizing Boyer Moore,10485762,5,0,328746,0,24
Weak Memorizing Boyer Moore,10485762,5,1,328746,0,26
Weak Memorizing Boyer Moore,10485762,5,2,328746,0,24
Weak Memorizing Boyer Moore,10485762,5,3,328746,0,25
Weak Memorizing Boyer Moore,10485762,5,4,328746,0,24
Weak Memorizing Boyer Moore,10485762,5,5,328746,0,24
Weak Memorizing Boyer Moore,10485762,5,6,328746,0,25
Weak Memorizing Boyer Moore,10485762,5,7,328746,0,25
Weak Memorizing Boyer Moore,10485762,5,8,328746,0,24
Weak Memorizing Boyer Moore,10485762,5,9,328746,0,24
Weak Turbo Boyer Moore,10485762,5,0,328746,0,25
Weak Turbo Boyer Moore,10485762,5,1,328746,0,25
Weak Turbo Boyer Moore,10485762,5,2,328746,0,26
Weak Turbo Boyer Moore,10485762,5,3,328746,0,26
Weak Turbo Boyer Moore,10485762,5,4,328746,0,27
Weak Turbo Boyer Moore,10485762,5,5,328746,0,25
Weak Turbo Boyer Moore,10485762,5,6,328746,0,26
Weak Turbo Boyer Moore,10485762,5,7,328746,0,25
Weak Turbo Boyer Moore,10485762,5,8,328746,0,27
Weak Turbo Boyer Moore,10485762,5,9,328746,0,26
Naive,10485762,5,0,328746,0,42
Naive,10485762,5,1,328746,0,39
Naive,10485762,5,2,328746,0,41
Naive,10485762,5,3,328746,0,39
Naive,10485762,5,4,328746,0,40
Naive,10485762,5,5,328746,0,41
Naive,10485762,5,6,328746,0,42
Naive,10485762,5,7,328746,0,39
Naive,10485762,5,8,328746,0,39
Naive,10485762,5,9,328746,0,40
KMP,10485762,5,0,328746,0,71
KMP,10485762,5,1,328746,0,70
KMP,10485762,5,2,328746,0,69
KMP,10485762,5,3,328746,0,70
KMP,10485762,5,4,328746,0,69
KMP,10485762,5,5,328746,0,71
KMP,10485762,5,6,328746,0,69
KMP,10485762,5,7,328746,0,71
KMP,10485762,5,8,328746,0,70
KMP,10485762,5,9,328746,0,70
Horspool,10485762,5,0,328746,0,49
Horspool,10485762,5,1,328746,0,49
Horspool,10485762,5,2,328746,0,49
Horspool,10485762,5,3,328746,0,47
Horspool,10485762,5,4,328746,0,47
Horspool,10485762,5,5,328746,0,47
Horspool,10485762,5,6,328746,0,48
Horspool,10485762,5,7,328746,0,47
Horspool,10485762,5,8,328746,0,48
Horspool,10485762,5,9,328746,0,47
Shift-And,10485762,5,0,328746,0,14
Shift-And,10485762,5,1,328746,0,13
Shift-And,10485762,5,2,328746,0,13
Shift-And,10485762,5,3,328746,0,13
Shift-And,10485762,5,4,328746,0,13
Shift-And,10485762,5,5,328746,0,13
Shift-And,10485762,5,6,328746,0,13
Shift-And,10485762,5,7,328746,0,13
Shift-And,10485762,5,8,328746,0,12
Shift-And,10485762,5,9,328746,0,15
Weak Boyer Moore,10485762,6,0,164461,0,21
Weak Boyer Moore,10485762,6,1,164461,0,20
Weak Boyer Moore,10485762,6,2,164461,0,20
Weak Boyer Moore,10485762,6,3,164461,0,21
Weak Boyer Moore,10485762,6,4,164461,0,19
Weak Boyer Moore,10485762,6,5,164461,0,18
Weak Boyer Moore,10485762,6,6,164461,0,17
Weak Boyer Moore,10485762,6,7,164461,0,18
Weak Boyer Moore,10485762,6,8,164461,0,19
Weak Boyer Moore,10485762,6,9,164461,0,19
Weak Memorizing Boyer Moore,10485762,6,0,164461,0,21
Weak Memorizing Boyer Moore,10485762,6,1,164461,0,21
Weak Memorizing Boyer Moore,10485762,6,2,164461,0,23
Weak Memorizing Boyer Moore,10485762,6,3,164461,0,20
Weak Memorizing Boyer Moore,10485762,6,4,164461,0,20
Weak Memorizing Boyer Moore,10485762,6,5,164461,0,20
Weak Memorizing Boyer Moore,10485762,6,6,164461,0,20
Weak Memorizing Boyer Moore,10485762,6,7,164461,0,20
Weak Memorizing Boyer Moore,10485762,6,8,164461,0,20
Weak Memorizing Boyer Moore,10485762,6,9,164461,0,21
Weak Turbo Boyer Moore,10485762,6,0,164461,0,22
Weak Turbo Boyer Moore,10485762,6,1,164461,0,22
Weak Turbo Boyer Moore,10485762,6,2,164461,0,20
Weak Turbo Boyer Moore,10485762,6,3,164461,0,21
Weak Turbo Boyer Moore,10485762,6,4,164461,0,20
Weak Turbo Boyer Moore,10485762,6,5,164461,0,21
Weak Turbo Boyer Moore,10485762,6,6,164461,0,21
Weak Turbo Boyer Moore,10485762,6,7,164461,0,22
Weak Turbo Boyer Moore,10485762,6,8,164461,0,21
Weak Turbo Boyer Moore,10485762,6,9,164461,0,21
Naive,10485762,6,0,164461,0,38
Naive,10485762,6,1,164461,0,38
Naive,10485762,6,2,164461,0,37
Naive,10485762,6,3,164461,0,37
Naive,10485762,6,4,164461,0,40
Naive,10485762,6,5,164461,0,38
Naive,10485762,6,6,164461,0,39
Naive,10485762,6,7,164461,0,39
Naive,10485762,6,8,164461,0,39
Naive,10485762,6,9,164461,0,38
KMP,10485762,6,0,164461,0,66
KMP,10485762,6,1,164461,0,67
KMP,10485762,6,2,164461,0,69
KMP,10485762,6,3,164461,0,68
KMP,10485762,6,4,164461,0,66
KMP,10485762,6,5,164461,0,68
KMP,10485762,6,6,164461,0,66
KMP,10485762,6,7,164461,0,65
KMP,10485762,6,8,164461,0,66
KMP,10485762,6,9,164461,0,67
Horspool,10485762,6,0,164461,0,31
Horspool,10485762,6,1,164461,0,31
Horspool,10485762,6,2,164461,0,32
Horspool,10485762,6,3,164461,0,31
Horspool,10485762,6,4,164461,0,32
Horspool,10485762,6,5,164461,0,31
Horspool,10485762,6,6,164461,0,31
Horspool,10485762,6,7,164461,0,31
Horspool,10485762,6,8,164461,0,32
Horspool,10485762,6,9,164461,0,30
Shift-And,10485762,6,0,164461,0,12
Shift-And,10485762,6,1,164461,0,11
Shift-And,10485762,6,2,164461,0,11
Shift-And,10485762,6,3,164461,0,11
Shift-And,10485762,6,4,164461,0,11
Shift-And,10485762,6,5,164461,0,10
Shift-And,10485762,6,6,164461,0,11
Shift-And,10485762,6,7,164461,0,11
Shift-And,10485762,6,8,164461,0,11
Shift-And,10485762,6,9,164461,0,10
Weak Boyer Moore,10485762,6,0,163167,0,44
Weak Boyer Moore,10485762,6,1,163167,0,27
Weak Boyer Moore,10485762,6,2,163167,0,28
Weak Boyer Moore,10485762,6,3,163167,0,27
Weak Boyer Moore,10485762,6,4,163167,0,28
Weak Boyer Moore,10485762,6,5,163167,0,27
Weak Boyer Moore,10485762,6,6,163167,0,26
Weak Boyer Moore,10485762,6,7,163167,0,27
Weak Boyer Moore,10485762,6,8,163167,0,26
Weak Boyer Moore,10485762,6,9,163167,0,26
Weak Memorizing Boyer Moore,10485762,6,0,163167,0,29
Weak Memorizing Boyer Moore,10485762,6,1,163167,0,29
Weak Memorizing Boyer Moore,10485762,6,2,163167,0,28
Weak Memorizing Boyer Moore,10485762,6,3,163167,0,29
Weak Memorizing Boyer Moore,10485762,6,4,163167,0,29
Weak Memorizing Boyer Moore,10485762,6,5,163167,0,29
Weak Memorizing Boyer Moore,10485762,6,6,163167,0,28
Weak Memorizing Boyer Moore,10485762,6,7,163167,0,29
Weak Memorizing Boyer Moore,10485762,6,8,163167,0,29
Weak Memorizing Boyer Moore,10485762,6,9,163167,0,29
Weak Turbo Boyer Moore,10485762,6,0,163167,0,30
Weak Turbo Boyer Moore,10485762,6,1,163167,0,29
Weak Turbo Boyer Moore,10485762,6,2,163167,0,29
Weak Turbo Boyer Moore,10485762,6,3,163167,0,30
Weak Turbo Boyer Moore,10485762,6,4,163167,0,30
Weak Turbo Boyer Moore,10485762,6,5,163167,0,30
Weak Turbo Boyer Moore,10485762,6,6,163167,0,31
Weak Turbo Boyer Moore,10485762,6,7,163167,0,29
Weak Turbo Boyer Moore,10485762,6,8,163167,0,30
Weak Turbo Boyer Moore,10485762,6,9,163167,0,30
Naive,10485762,6,0,163167,0,39
Naive,10485762,6,1,163167,0,40
Naive,10485762,6,2,163167,0,42
Naive,10485762,6,3,163167,0,44
Naive,10485762,6,4,163167,0,38
Naive,10485762,6,5,163167,0,39
Naive,10485762,6,6,163167,0,39
Naive,10485762,6,7,163167,0,38
Naive,10485762,6,8,163167,0,37
Naive,10485762,6,9,163167,0,37
KMP,10485762,6,0,163167,0,67
KMP,10485762,6,1,163167,0,68
KMP,10485762,6,2,163167,0,67
KMP,10485762,6,3,163167,0,67
KMP,10485762,6,4,163167,0,67
KMP,10485762,6,5,163167,0,67
KMP,10485762,6,6,163167,0,66
KMP,10485762,6,7,163167,0,66
KMP,10485762,6,8,163167,0,67
KMP,10485762,6,9,163167,0,68
Horspool,10485762,6,0,163167,0,34
Horspool,10485762,6,1,163167,0,34
Horspool,10485762,6,2,163167,0,32
Horspool,10485762,6,3,163167,0,32
Horspool,10485762,6,4,163167,0,34
Horspool,10485762,6,5,163167,0,34
Horspool,10485762,6,6,163167,0,33
Horspool,10485762,6,7,163167,0,32
Horspool,10485762,6,8,163167,0,34
Horspool,10485762,6,9,163167,0,33
Shift-And,10485762,6,0,163167,0,12
Shift-And,10485762,6,1,163167,0,10
Shift-And,10485762,6,2,163167,0,10
Shift-And,10485762,6,3,163167,0,11
Shift-And,10485762,6,4,163167,0,10
Shift-And,10485762,6,5,163167,0,10
Shift-And,10485762,6,6,163167,0,12
Shift-And,10485762,6,7,163167,0,10
Shift-And,10485762,6,8,163167,0,10
Shift-And,10485762,6,9,163167,0,10
Weak Boyer Moore,10485762,6,0,163247,0,33
